Name,IGDB_Name,Aggregated_Rating,Age_Ratings_IDs
Final Fantasy X / X-2 HD Remaster,Final Fantasy X/X-2 HD Remaster,86.44444444444444,"[115585, 115586, 7685, 154266, 36219]"
Corvette,Corvette,,[77057]
Petz Wild Animals: Dolphinz,Petz Wild Animals: Dolphinz,,[65302]
Pokemon Ranger: Guardian Signs,Pokémon Ranger: Guardian Signs,68.66666666666667,"[39836, 64630, 99671]"
Need for Speed Underground Rivals,Need for Speed: Underground Rivals,71.0,[58482]
Dark Souls II,Dark Souls II,90.25,"[28069, 57194, 57195, 57196, 57197, 57198, 191117]"
World of Warcraft: Wrath of the Lich King,World of Warcraft: Wrath of the Lich King,96.66666666666667,"[29549, 189831]"
The LEGO Movie Videogame,The LEGO Movie Videogame,63.5,"[98692, 110935, 108857, 37371, 13277]"
TOCA 2: Touring Cars,TOCA 2: Touring Car Challenge,81.28616040147166,[70203]
Gyromite,Gyromite,50.8763241992626,[]
NFL 2K3,NFL 2K3,51.0,"[6113, 6114]"
Fighting Force,Fighting Force,73.70413992345816,[70774]
Mega Man Battle Network 4: Red Sun / Blue Moon,,,
MAG: Massive Action Game,,,
Madden NFL 97,Madden NFL 97,60.0,[60414]
Cars 2,Cars 2,75.0,"[13272, 110663, 109190, 48623]"
TNN Motor Sports Hardcore 4x4,,,
IHRA Drag Racing 2,IHRA Drag Racing 2,,[81312]
[Prototype],Prototype,78.375,"[93476, 169191, 127500, 127501, 189338]"
Madagascar,Madagascar,,[]
Rugrats Studio Tour,Rugrats: Studio Tour,,[742]
LEGO Battles,LEGO Battles,60.0,"[603, 168142]"
Pitfall II: Lost Caverns,Pitfall II: The Lost Caverns,,[]
Turok: Evolution,Turok: Evolution,50.0,"[460, 36053]"
High School Musical 3: Senior Year DANCE!,High School Musical 3: Senior Year Dance,45.0,[2561]
Gold's Gym: Cardio Workout,Gold's Gym: Cardio Workout,,"[70098, 70099, 70100, 70101, 70102]"
Adventure,,,
Yu-Gi-Oh! The Sacred Cards,Yu-Gi-Oh! The Sacred Cards,60.39213934262971,[65489]
Crysis 2,Crysis 2,86.5,"[108008, 108009, 8876, 80781, 187920]"
NBA Live 07,NBA Live 07,,[]
SingStar '80s,Singstar: '80s,75.0,[66441]
EA Playground,EA Playground,,"[46683, 66327]"
Test Drive 5,Test Drive 5,72.82619045389939,[9015]
Romancing SaGa 3,Romancing SaGa 3,70.25424649197,[99259]
EA Sports Active 2,EA Sports Active 2,73.0,"[2487, 27431]"
Digimon World,Digimon World,67.17209054644374,"[58487, 5966, 177535]"
Rise of the Tomb Raider,Rise of the Tomb Raider,87.04,"[188839, 116233, 116234, 67862, 56505]"
Yoshi's Woolly World,Yoshi's Woolly World,78.8,"[62220, 95845, 41359]"
Mega Man Battle Network 3 Blue / White Version,,,
FIFA Street,FIFA Street,62.24197439357225,"[13908, 13909]"
Resident Evil Zero,Resident Evil Zero,70.0,"[34022, 34023]"
Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,,[65426]
Transformers,Transformers,78.5,"[177491, 35356, 178054, 177492]"
Guitar Hero: Aerosmith,Guitar Hero: Aerosmith,64.33333333333333,"[12409, 81613, 81590]"
Mystery Case Files: MillionHeir,Mystery Case Files: MillionHeir,73.33333333333333,[59656]
Valkyria Chronicles,Valkyria Chronicles,90.125,"[190375, 190247, 108972, 30029, 108973, 34348, 100184]"
Midnight Club 3: DUB Edition (America weekly sales),,,
Champions of Norrath,Champions of Norrath: Realms of EverQuest,92.0,"[6785, 6679]"
Imagine: Wedding Designer,Imagine: Wedding Designer,27.0,[4731]
Metal Gear Solid V: Ground Zeroes,Metal Gear Solid V: Ground Zeroes,79.21052631578948,"[90537, 188880, 67348, 98396, 98397, 98398, 98399]"
Yakuman,Yakuman,,[]
Army Men 3D,Army Men 3D,66.45741127111872,[70161]
WWE '13,WWE '13,73.33333333333333,[2890]
Twisted Metal 4,Twisted Metal 4,78.02132115174973,[8714]
Manhunt,Manhunt,71.66666666666667,"[125766, 125767, 3282, 5428, 119295]"
Kid Icarus: Uprising,Kid Icarus: Uprising,88.375,"[1762, 99941, 112141, 64368, 48860]"
Silent Hill 2,Silent Hill 2,90.0,"[184420, 184421, 184422, 184423, 192232, 33961, 33960, 21416, 205040, 176725, 6457]"
Tomb Raider: Underworld,Tomb Raider: Underworld,72.25,"[47876, 173381, 173380, 168232, 48938, 191092, 81147]"
Castlevania: Symphony of the Night,Castlevania: Symphony of the Night,92.33333333333333,"[88131, 146437, 32965, 125579, 108655, 106287, 108657]"
The Sims 2: Nightlife,The Sims 2: Nightlife,66.5,"[44323, 2981]"
Road Rash,Road Rash,,"[19163, 19164, 77991]"
Pokemon Mystery Dungeon: Gates to Infinity,Pokémon Mystery Dungeon: Gates to Infinity,63.66666666666666,"[135496, 19963, 99916, 189303]"
Atlantis,Atlantis,78.94630266193452,[18394]
NBA 2K9,NBA 2K9,83.0,"[6104, 81141, 67990, 6103]"
WWE '12,WWE '12,75.0,"[2889, 69050]"
Hogan's Alley,Hogan's Alley,59.81128606712825,"[46008, 99633, 47259, 14335]"
Jillian Michaels' Fitness Ultimatum 2009,Jillian Michaels' Fitness Ultimatum 2009,66.0,[71218]
.hack//Infection Part 1,.Hack//Infection,76.16477205330996,"[28573, 28574]"
Rockstar Games presents Table Tennis,Rockstar Games presents Table Tennis,82.5,"[3428, 4709, 111052, 67859, 92635]"
Sonic Adventure DX: Director's Cut,Sonic Adventure DX: Director's Cut,53.5,"[96854, 96853, 28502, 28503]"
Jet Li: Rise to Honor,Jet Li: Rise to Honor,72.0,"[168185, 67306, 9863]"
Battle Arena Toshinden,Battle Arena Toshinden,60.0,[66299]
Yokai Watch 3,,,
Tamagotchi Connection: Corner Shop,Tamagotchi Connection: Corner Shop,50.0,"[196739, 36022, 36023, 36024, 36025, 10334, 10335]"
Football Manager 2011,Football Manager 2011,82.0,"[16805, 16806]"
Devil Dice,Devil Dice,,"[178895, 178893, 178894, 62007]"
Final Fantasy IV,Final Fantasy IV,82.5,"[16208, 83764, 134254]"
Hyrule Warriors,Hyrule Warriors,74.66666666666667,"[98860, 22747, 188759, 112666, 112667, 47262]"
Championship Manager 03/04,Championship Manager: Season 03/04,71.04831851984517,[]
Brian Lara Cricket,Brian Lara Cricket,59.7898373566633,[]
Ratatouille,Ratatouille,59.75,"[73514, 28335]"
Wheel of Fortune,Wheel of Fortune,,[70166]
LEGO The Lord of the Rings,LEGO The Lord of the Rings,,"[164761, 188985]"
Winter Sports: The Ultimate Challenge,Winter Sports: The Ultimate Challenge,42.5,"[55740, 72454]"
SOCOM: U.S. Navy SEALs Confrontation,SOCOM: U.S. Navy SEALs Confrontation,71.66666666666667,"[81241, 168209, 4356]"
NBA Live 2001,NBA Live 2001,,[19062]
Combat,Combat,69.74949207276967,[]
Dragon Ball: Daimaou Fukkatsu,Dragon Ball: Daimaou Fukkatsu,,[]
Gegege no Kitarou 2: Youkai Gundan no Chousen,GeGeGe no Kitaro 2: Yokai Gundan no Chousen,,[]
Reel Fishing,Reel Fishing,,"[63449, 79267]"
Injustice: Gods Among Us,Injustice: Gods Among Us,80.0,"[149322, 111513, 190778, 98652, 111514]"
Pokemon XD: Gale of Darkness,Pokémon XD: Gale of Darkness,40.0,"[61889, 135492, 135493, 135494, 117673]"
Black,Black,,"[93516, 93517]"
RollerCoaster Tycoon 2,RollerCoaster Tycoon 2,60.0,"[12777, 12778]"
Lara Croft Tomb Raider: The Angel of Darkness,Tomb Raider: The Angel of Darkness,61.5,"[47872, 124201, 167724, 59756, 4668]"
Tom Clancy's Splinter Cell: Pandora Tomorrow,Tom Clancy's Splinter Cell: Pandora Tomorrow,,"[64162, 108806, 108807, 108808, 28370]"
Road Rash 3D,Road Rash 3D,70.15370442297322,[78870]
Ratchet: Deadlocked,Ratchet: Deadlocked,70.0,"[168178, 143893, 143894, 126938, 126939, 126940, 126942]"
Baldur's Gate: Dark Alliance,Baldur's Gate: Dark Alliance,85.33333333333333,"[108453, 125481, 44399, 108660, 65589, 52857, 6334, 93854]"
Transformers: Autobots / Decepticons,,,
Tales of Xillia,Tales of Xillia,76.0,"[101272, 187831]"
Diddy Kong Racing DS,Diddy Kong Racing DS,60.0,"[135577, 9731, 9732]"
[Prototype],Prototype,78.375,"[93476, 169191, 127500, 127501, 189338]"
Assassin's Creed: Bloodlines,Assassin's Creed: Bloodlines,45.0,"[79472, 6837, 61294]"
Oddworld: Abe's Oddysee,Oddworld: Abe's Oddysee,100.0,"[122984, 78910]"
Ridge Racer V,Ridge Racer V,70.08343022461092,[6808]
WWE SmackDown vs. Raw 2009,WWE SmackDown vs. Raw 2009,,[211292]
Tetris 2 (All region sales),,,
Frogger: The Great Quest,Frogger: The Great Quest,,[65856]
2010 FIFA World Cup South Africa,2010 FIFA World Cup South Africa,88.0,"[167249, 79012, 2335]"
Ninja Gaiden,Ninja Gaiden,,[]
Driv3r,Driv3r,51.0,"[7152, 3198, 73663]"
Disney's Tarzan / Disney's Aladdin in Nasira's Revenge / Disney's The Emperor's New Groove Action Game,,,
Farming Simulator 2015,Farm Mechanic Simulator 2015,,[23917]
Guitar Hero: Aerosmith,Guitar Hero: Aerosmith,64.33333333333333,"[12409, 81613, 81590]"
Medal of Honor: Airborne,Medal of Honor: Airborne,82.0,"[32485, 125384, 96604, 126269, 48702, 109471]"
Kirby Tilt 'n' Tumble,Kirby Tilt 'n' Tumble,70.17521104672232,"[50486, 1806]"
Vigilante 8,Vigilante 8,40.0,[15870]
Castlevania,Castlevania,,"[47206, 14158, 14159, 82686, 195166]"
Donkey Kong Country 2,Donkey Kong Country 2,70.0,"[47586, 145610, 47587, 49124]"
Bayonetta,Bayonetta,90.86666666666666,"[47326, 47329, 94789, 125967, 166768, 166769, 166770, 166771, 188981, 47325, 28025, 162171, 162173, 162174]"
"WarioWare, Inc.: Mega MicroGame$","WarioWare, Inc.: Mega Microgame$!",,[]
Madden NFL 17,Madden NFL 17,,[]
Boom Blox,Boom Blox,76.66666666666667,"[5507, 5508, 167975, 168079, 214, 215]"
The Sims 2: Castaway,The Sims 2: Castaway,,[58747]
Naruto Shippuden: Ultimate Ninja Storm 2,Naruto Shippuden: Ultimate Ninja Storm 2,67.33333333333333,"[113008, 113009, 113010, 24435, 96093]"
Mario Power Tennis,Mario Power Tennis,80.0,"[10966, 43919]"
Intelligent Qube,Intelligent Qube,60.0,"[2161, 183499, 183500]"
Game & Watch Gallery 2,Game & Watch Gallery 2,67.99298904370139,"[49025, 50711, 152327, 15607, 50712]"
Game & Watch Gallery 3,Game & Watch Gallery 3,66.0,"[49153, 114694, 114695, 114696, 28908]"
Parfait: Chocolat Second Style,,,
F1 2011,F1 2011,76.6,"[4865, 67978, 48094]"
Cars,,,
NBA Live 99,NBA Live 99,71.68448185085336,[19583]
Chocobo no Fushigi Dungeon,Chocobo no Fushigi na Dungeon,70.0,[7964]
Golden Sun: The Lost Age,Golden Sun: The Lost Age,80.0,"[7640, 97196, 7637]"
WCW Mayhem,WCW Mayhem,58.9755175734176,"[68667, 1748]"
NBA 2K2,NBA 2K2,78.33333333333333,[2064]
NASCAR Thunder 2003,NASCAR Thunder 2003,,[]
Super Street Fighter IV: 3D Edition,Super Street Fighter IV: 3D Edition,83.5,"[29659, 29660, 95886]"
Cars,,,
Fuzion Frenzy,Fuzion Frenzy,61.69167274287639,"[48136, 196969, 108653, 110830]"
Sly Cooper and the Thievius Raccoonus,Sly Cooper and the Thievius Raccoonus,82.5,"[1330, 177566, 30494]"
LEGO Indiana Jones 2: The Adventure Continues,LEGO Indiana Jones 2: The Adventure Continues,75.0,"[112832, 187724, 13237, 112830, 112831]"
The Magical Quest starring Mickey Mouse,The Magical Quest Starring Mickey Mouse,71.69512432179614,[]
Dragon Quest IV: Michibikareshi Monotachi,Dragon Quest IV,,[75230]
Star Wars Episode 1: Jedi Power Battles,Star Wars: Episode I - Jedi Power Battles,73.09360532196254,"[197143, 202682, 202683, 202684, 202685, 202686]"
Dino Crisis 2,Dino Crisis 2,90.0,"[76899, 27925]"
Shrek / Shrek 2 2-in-1 Gameboy Advance Video,,,
Test Drive 4,Test Drive 4,,[70587]
World Soccer Winning Eleven 9 (JP & Others sales),,,
The Lord of the Rings: The Fellowship of the Ring,The Lord of the Rings: The Fellowship of the Ring,69.76663179347004,"[204512, 73019, 204511]"
ATV Offroad Fury 3,ATV Offroad Fury 3,60.0,"[76048, 168073, 5490]"
Pikmin 2,Pikmin 2,87.0,"[210, 49116, 48884, 184198]"
Just Dance 2016,Just Dance 2016,69.0,"[189027, 8565, 187783]"
Disney Sing It,Disney Sing It,60.0,"[2468, 167991]"
WWE 2K16,WWE 2K16,66.45454545454545,"[48340, 113492, 13285]"
Dragon Ball Z: La Legende Saien,Dragon Ball Z: Super Butouden 2,77.08287707387528,[]
TwinBee,TwinBee,,"[163464, 167652]"
Ganbare Goemon! Karakuri Douchuu,Ganbare Goemon!: Karakuri Douchuu,,[82682]
NFL 2K,NFL 2K,,[28178]
SolarStriker,,,
NHL 2002,NHL 2002,70.0,"[18238, 70873, 137814]"
Mario vs. Donkey Kong 2: March of the Minis,Mario vs. Donkey Kong 2: March of the Minis,78.25,"[64769, 68382, 3703]"
PokéPark Wii: Pikachu's Adventure,PokéPark Wii: Pikachu's Adventure,62.25,"[62564, 62565, 62566, 189223, 48908, 46127]"
One Piece: Pirate Warriors,One Piece: Pirate Warriors,80.0,"[101865, 1242, 104124]"
WWE 2K14,WWE 2K14,73.11111111111111,"[113490, 188598, 32559]"
Metal Gear Solid: Portable Ops,Metal Gear Solid: Portable Ops,90.0,"[69539, 69533]"
Nuclear Strike,Nuclear Strike,59.81808206751736,[78851]
Captain Toad: Treasure Tracker,Captain Toad: Treasure Tracker,82.1304347826087,"[100288, 100289, 47204, 23077, 66831, 97455, 84759, 188990, 100287]"
SpongeBob SquarePants: Revenge of the Flying Dutchman,SpongeBob SquarePants: Revenge of the Flying Dutchman,,[66910]
Scarface: The World is Yours,Scarface: The World Is Yours,78.75,"[6157, 43622]"
Kobe Bryant in NBA Courtside,Kobe Bryant in NBA Courtside,,[1560]
Disney's Chip 'n Dale: Rescue Rangers,Disney's Chip 'n Dale Rescue Rangers,78.56198718302632,[90572]
The Dukes of Hazzard: Racing for Home,The Dukes of Hazzard: Racing for Home,,[73667]
Final Fantasy I & II: Dawn of Souls,Final Fantasy I & II: Dawn of Souls,50.0,"[97561, 70778, 49107]"
NBA 2K17,NBA 2K17,85.0,"[187941, 67431, 177544, 177545, 177546, 177547, 177543]"
Pokemon Super Mystery Dungeon,,,
Metal Gear Solid VR Missions,Metal Gear Solid: VR Missions,70.0,"[90541, 73190, 8383]"
Pole Position,Pole Position,60.0,[]
Resident Evil: Operation Raccoon City,Resident Evil: Operation Raccoon City,44.33333333333334,"[189408, 125729, 88930, 106115, 106116, 106117, 106118]"
Pro Yakyuu Family Stadium '88,Pro Yakyuu Family Stadium '88: Nendo-ban,,[]
Shenmue,Shenmue,90.0,"[167634, 6810]"
WWE '12,WWE '12,75.0,"[2889, 69050]"
WWE SmackDown vs. Raw 2010,WWE SmackDown vs. Raw 2010,65.0,"[182051, 182052, 182053, 182054, 67654, 79921]"
Plants vs. Zombies,Plants vs. Zombies,,"[96514, 188452, 78982, 209706, 93265, 110904]"
Super Ghouls 'n Ghosts,Super Ghouls'n Ghosts,70.0,"[82539, 49167, 48950, 35591]"
Spore,Spore,82.0,"[190241, 117077, 117078, 117079]"
Soviet Strike,Soviet Strike,69.9769001940715,[71909]
Your Shape: Fitness Evolved 2012,Your Shape Fitness Evolved 2012,72.5,[48332]
Gun,,,
Ty the Tasmanian Tiger,Ty the Tasmanian Tiger,60.0,"[32901, 10343]"
Wario Land: Shake It!,Wario Land: Shake It!,78.83333333333333,"[41219, 50809, 50810, 50811, 50812]"
Sonic Rush Adventure,Sonic Rush Adventure,79.33333333333333,"[70022, 80232, 112905, 112906, 112907, 112908]"
Medal of Honor: Warfighter,Medal of Honor: Warfighter,48.88888888888889,"[51944, 188682]"
Mega Man 3,Mega Man 3,79.86441780688368,"[4463, 47465, 188777, 90583]"
Ratchet & Clank (2016),,,
Mission: Impossible,Mission: Impossible,65.37454151623834,[12772]
Romancing SaGa 2,Romancing SaGa 2,72.5,"[130176, 130177, 130178, 188735, 97932, 130174, 130175]"
Cabela's Dangerous Hunts,Cabela's Dangerous Hunts,,"[76512, 2396]"
Cool Boarders 4,Cool Boarders 4,,[10208]
Rage Racer,Rage Racer,70.0,"[79712, 8392]"
Football Manager 2013,Football Manager 2013,89.5,[]
Destruction Derby 2,Destruction Derby 2,72.0,[72231]
Mirror's Edge,Mirror's Edge,72.5,"[91264, 123920, 123921, 35314, 190034, 125017, 108027]"
Mario vs. Donkey Kong,Mario vs. Donkey Kong,80.0,"[28232, 38945, 98129]"
007: Quantum of Solace,007: Quantum of Solace,,"[179712, 179713, 79862, 179710, 179711]"
EA Sports Active: More Workouts,EA Sports Active More Workouts,,"[17152, 17153]"
Final Fantasy Tactics: The War of the Lions,Final Fantasy Tactics: The War of the Lions,89.00238226047661,"[33192, 191329]"
Midnight Club 3: DUB Edition Remix,Midnight Club 3: DUB Edition Remix,75.0,[62045]
Tom Clancy's Ghost Recon: Jungle Storm,Tom Clancy's Ghost Recon: Jungle Storm,64.0,"[64161, 19698, 64163]"
Bushido Blade,Bushido Blade,79.38023662263657,[5535]
NASCAR Thunder 2002,NASCAR Thunder 2002,65.77486753933384,[3316]
Jet Force Gemini,Jet Force Gemini,80.3906135225074,[68550]
Mega Man X,Mega Man X,85.0,"[71896, 49233, 82620, 48868]"
Yu-Gi-Oh! The Sacred Cards (American and Others sales),,,
Sega Rally Championship,Sega Rally Championship,50.0,"[2241, 29540]"
Test Drive: Off Road,Test Drive: Off-Road,,"[28160, 88792]"
Medal of Honor Heroes 2,Medal of Honor: Heroes 2,65.66666666666667,"[284, 56844]"
Sniper: Ghost Warrior,Sniper: Ghost Warrior,56.33333333333334,"[161922, 189311]"
Rocksmith,Rocksmith,80.66666666666667,"[83330, 176867, 48390, 46263]"
Plants vs. Zombies: Garden Warfare,Plants vs. Zombies: Garden Warfare,79.6842105263158,"[25505, 108581, 13195, 69579, 125112, 91389]"
Worldwide Soccer Manager 2009,,,
Omerta: City of Gangsters,Omerta: City of Gangsters,54.66666666666666,[48462]
Gauntlet: Dark Legacy,Gauntlet Dark Legacy,72.0,[30437]
Ninja Gaiden Sigma,Ninja Gaiden Sigma,89.8,"[110601, 108939, 69804, 125077, 125078]"
Bad Boys: Miami Takedown,Bad Boys: Miami Takedown,51.0,[3110]
Kaboom!,Kaboom!,69.81280038760241,[]
Red Dead Redemption: Undead Nightmare,Red Dead Redemption: Undead Nightmare,90.0,"[33128, 170962, 188979, 170964, 170965, 170966, 170967]"
Sonic and the Black Knight,Sonic and the Black Knight,57.0,"[2785, 56713, 56714, 56715, 56716, 90828]"
Qix,Qix,,"[151834, 64646]"
Derby Stallion III,Derby Stallion III,,[]
Doraemon,,,
High School Musical 2: Work This Out!,High School Musical 2: Work This Out!,40.0,"[15834, 66006]"
Ratchet & Clank: All 4 One,Ratchet & Clank: All 4 One,73.4,"[126928, 126929, 126930, 126931, 189584]"
Donkey Konga,Donkey Konga,60.0,"[146418, 146443, 146444, 146445]"
Fight Night Champion,Fight Night Champion,83.2,"[125511, 125512, 48078, 16688, 92820, 91799]"
Dragon Quest I & II,,,
Tak and the Power of Juju,Tak and the Power of Juju,74.0,"[65473, 137596]"
Puyo Puyo Sun Ketteiban,Puyo Puyo SUN Ketteiban,,[139167]
Pokemon Rumble Blast,Pokémon Rumble Blast,58.2,"[189256, 33457, 99678]"
Action Bass,Action Bass,,[17749]
Tenchu: Wrath of Heaven,Tenchu: Wrath of Heaven,80.0,"[28328, 3460]"
Shadow of the Colossus,Shadow of the Colossus,88.5,"[168192, 77998, 820, 34134, 34135]"
Brave Fencer Musashi,Brave Fencer Musashi,73.10128308774989,[513]
Hot Shots Golf: Out of Bounds,Hot Shots Golf: Out of Bounds,70.0,"[168121, 81770, 43621, 100511]"
Dance Dance Revolution Extreme 2,Dance Dance Revolution Extreme 2,71.26495375235913,[28728]
Mirror's Edge,Mirror's Edge,72.5,"[91264, 123920, 123921, 35314, 190034, 125017, 108027]"
Rabbids Go Home,Rabbids Go Home,,"[59432, 59576]"
South Park,South Park,41.0,[76958]
Commando,Commando,,"[15978, 15979, 166843]"
Pilotwings,Pilotwings,61.19834760773175,"[35619, 49244, 98662]"
Resident Evil - Code: Veronica,Resident Evil Code: Veronica,69.10063238760544,"[33988, 33987, 167628]"
Super R.C. Pro-Am,Super R.C. Pro-Am,82.0,[76241]
Royal Palace of White Sword and The City of Gentiles,,,
Guitar Hero 5,Guitar Hero 5,81.4,"[88105, 190218]"
Mobile Suit Gundam: Federation vs. Zeon,Mobile Suit Gundam Federation vs. Zeon,,[58161]
MechAssault,MechAssault,90.0,[28413]
ModNation Racers,ModNation Racers,80.57142857142857,"[2497, 79001, 28973]"
Derby Stallion 99,Derby Stallion 99,,[]
Cars,,,
Fantasy Life,Fantasy Life,74.55555555555556,"[191134, 47236, 47237, 88342]"
Tom Clancy's Rainbow Six 3: Black Arrow,Tom Clancy's Rainbow Six 3: Black Arrow,80.0,[64167]
WWE 2K15,WWE 2K15,53.06666666666667,"[32560, 189994, 113491]"
Jampack Winter '98,,,
WWE 2K14,WWE 2K14,73.11111111111111,"[113490, 188598, 32559]"
Alien: Isolation,Alien: Isolation,85.63157894736842,"[103427, 96195, 125001, 119180, 74253, 24591, 189201, 111061, 80728]"
Yakuza 3,Yakuza 3,79.6,"[69000, 188317, 81088]"
Pokémon Mystery Dungeon: Red Rescue Team (US weekly sales),,,
Dragon Age II,Dragon Age II,76.28571428571429,"[192324, 188463, 124853, 124854, 108986, 34620, 67933]"
Moon Patrol,Moon Patrol,,[]
Supercar Street Challenge,Supercar Street Challenge,,[65620]
Pilotwings 64,Pilotwings 64,70.21929095117042,"[1712, 49134]"
Crackdown 2,Crackdown 2,72.0,"[44452, 108875, 126347, 108877, 108876, 188600]"
Final Fantasy XIV: A Realm Reborn,Final Fantasy XIV: A Realm Reborn - Collector's Edition,78.50742115350276,[85013]
Castlevania: Lords of Shadow,Castlevania: Lords of Shadow,83.2,"[78564, 188549, 109286, 67974, 108651, 32434, 32692, 132989, 191230]"
Rocksmith,Rocksmith,80.66666666666667,"[83330, 176867, 48390, 46263]"
Disney Infinity 2.0: Marvel Super Heroes,Disney Infinity 2.0: Marvel Super Heroes,74.0,"[13300, 63623]"
SOCOM: U.S. Navy SEALs Fireteam Bravo,SOCOM: U.S. Navy SEALs Fireteam Bravo,35.0,[76989]
Guitar Hero 5,Guitar Hero 5,81.4,"[88105, 190218]"
Worldwide Soccer Manager 2008,,,
Counter-Strike,Counter-Strike,88.6351960367989,[]
Mad Max (2015),Mad Max,72.0,"[124386, 124387, 69607, 57802, 57803, 109294, 92657]"
"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",,,
GRID,Grid,,"[48722, 110923, 110924, 97135]"
Guitar Hero Encore: Rocks The 80s,Guitar Hero Encore: Rocks the 80s,67.5,"[44764, 630]"
Sunset Overdrive,Sunset Overdrive,81.75,"[188202, 56430, 67443, 116793, 116794, 126043]"
Tom Clancy's Splinter Cell: Chaos Theory,Tom Clancy's Splinter Cell: Chaos Theory,,[]
Donkey Kong Jr.,Donkey Kong Jr.,65.20659340969569,"[90792, 68357, 50804, 64733]"
Arc the Lad,Arc the Lad,89.62430770859902,"[190949, 189767, 78713, 201691, 190941]"
NBA Jam Tournament Edition,NBA Jam Tournament Edition,65.0,[13552]
Pikmin 3,Pikmin 3,86.22222222222223,"[96225, 59396, 149320, 112622, 112623, 189939]"
Legend of Mana,Legend of Mana,80.41641441994585,"[119425, 73255, 73256, 42384, 99251, 191965, 191966, 191967]"
